Data Source,nData,percentageLHS,Upper Bound,True Value,Repetition Index
lognorm,500,0.95,0.00614774489139828,0.005,198
lognorm,500,0.95,0.006765117289826238,0.005,199
pareto,500,0.95,0.004946812919004302,0.005,0
pareto,500,0.95,0.0062614051374153355,0.005,1
pareto,500,0.95,0.00673448385397275,0.005,2
pareto,500,0.95,0.005609658738477752,0.005,3
pareto,500,0.95,0.005116875535561879,0.005,4
pareto,500,0.95,0.005392876342282517,0.005,5
pareto,500,0.95,0.007361780018478445,0.005,6
pareto,500,0.95,0.0073581403173089074,0.005,7
pareto,500,0.95,0.005883226388393419,0.005,8
pareto,500,0.95,0.006165749569016776,0.005,9
pareto,500,0.95,0.005283521366626531,0.005,10
pareto,500,0.95,0.005545843500686976,0.005,11
pareto,500,0.95,0.005739594075558315,0.005,12
pareto,500,0.95,0.005334567283154271,0.005,13
pareto,500,0.95,0.006563904694789133,0.005,14
pareto,500,0.95,0.005917668348562225,0.005,15
pareto,500,0.95,0.006633287836582813,0.005,16
pareto,500,0.95,0.005752574761942639,0.005,17
pareto,500,0.95,0.00645852840326643,0.005,18
pareto,500,0.95,0.005796811329021596,0.005,19
pareto,500,0.95,0.006116852191354207,0.005,20
pareto,500,0.95,0.0063834006220157115,0.005,21
pareto,500,0.95,0.006466539682851287,0.005,22
pareto,500,0.95,0.006398190024619749,0.005,23
pareto,500,0.95,0.007172325240811075,0.005,24
pareto,500,0.95,0.0057590855797696365,0.005,25
pareto,500,0.95,0.005608502691010065,0.005,26
pareto,500,0.95,0.005618445609685872,0.005,27
pareto,500,0.95,0.00669296454424682,0.005,28
pareto,500,0.95,0.006900068457538589,0.005,29
pareto,500,0.95,0.006408735082073837,0.005,30
pareto,500,0.95,0.006151858634231741,0.005,31
pareto,500,0.95,0.007051788194605517,0.005,32
pareto,500,0.95,0.0065247355792607785,0.005,33
pareto,500,0.95,0.006536630801413918,0.005,34
pareto,500,0.95,0.0064183886320537675,0.005,35
pareto,500,0.95,0.006080257812155244,0.005,36
pareto,500,0.95,0.005841611801597407,0.005,37
pareto,500,0.95,0.006331133896347225,0.005,38
pareto,500,0.95,0.005722817341945372,0.005,39
pareto,500,0.95,0.005658380452884236,0.005,40
pareto,500,0.95,0.006111061116294801,0.005,41
pareto,500,0.95,0.005785608654778858,0.005,42
pareto,500,0.95,0.0067219906915374755,0.005,43
pareto,500,0.95,0.007872297321383474,0.005,44
pareto,500,0.95,0.0053952811691496605,0.005,45
pareto,500,0.95,0.006141706570264315,0.005,46
pareto,500,0.95,0.006513994670865459,0.005,47
pareto,500,0.95,0.00488762740279625,0.005,48
pareto,500,0.95,0.006466233319403257,0.005,49
pareto,500,0.95,0.006918078020720997,0.005,50
pareto,500,0.95,0.005887561134359079,0.005,51
pareto,500,0.95,0.008519768161485317,0.005,52
pareto,500,0.95,0.005802353147785595,0.005,53
pareto,500,0.95,0.005951899898002498,0.005,54
pareto,500,0.95,0.0067402611465144455,0.005,55
pareto,500,0.95,0.006317964812126802,0.005,56
pareto,500,0.95,0.006447165675651245,0.005,57
pareto,500,0.95,0.005724672864704026,0.005,58
pareto,500,0.95,0.005557828803607633,0.005,59
pareto,500,0.95,0.005851343445107406,0.005,60
pareto,500,0.95,0.005729489616328687,0.005,61
pareto,500,0.95,0.0064831675039153215,0.005,62
pareto,500,0.95,0.006198234826196039,0.005,63
pareto,500,0.95,0.006506195089153544,0.005,64
pareto,500,0.95,0.006196172075610521,0.005,65
pareto,500,0.95,0.0060157986192289365,0.005,66
pareto,500,0.95,0.006510145248725956,0.005,67
pareto,500,0.95,0.006215170363818264,0.005,68
pareto,500,0.95,0.006437075561313,0.005,69
pareto,500,0.95,0.006010851140877155,0.005,70
pareto,500,0.95,0.005864408339537196,0.005,71
pareto,500,0.95,0.00618958446336725,0.005,72
pareto,500,0.95,0.0054825239060029484,0.005,73
pareto,500,0.95,0.005030235438118949,0.005,74
pareto,500,0.95,0.005727972665784534,0.005,75
pareto,500,0.95,0.006549377543901279,0.005,76
pareto,500,0.95,0.00551410670310252,0.005,77
pareto,500,0.95,0.004414559422703634,0.005,78
pareto,500,0.95,0.005202126644278636,0.005,79
pareto,500,0.95,0.006049019846977516,0.005,80
pareto,500,0.95,0.005309656618837963,0.005,81
pareto,500,0.95,0.006634719034947458,0.005,82
pareto,500,0.95,0.005765366013740527,0.005,83
pareto,500,0.95,0.006087940466543932,0.005,84
pareto,500,0.95,0.007813029705433253,0.005,85
pareto,500,0.95,0.006496759852894593,0.005,86
pareto,500,0.95,0.0061578194384100116,0.005,87
pareto,500,0.95,0.005668374632533583,0.005,88
pareto,500,0.95,0.006626381237597065,0.005,89
pareto,500,0.95,0.006278976842566567,0.005,90
pareto,500,0.95,0.005999384227165914,0.005,91
pareto,500,0.95,0.006647737088940427,0.005,92
pareto,500,0.95,0.006178002877010102,0.005,93
pareto,500,0.95,0.005556528461650181,0.005,94
pareto,500,0.95,0.005896899998123067,0.005,95
pareto,500,0.95,0.0057140474873038985,0.005,96
pareto,500,0.95,0.006620271210769618,0.005,97
pareto,500,0.95,0.006499912698134815,0.005,98
pareto,500,0.95,0.005861595950158834,0.005,99
pareto,500,0.95,0.00644270518451908,0.005,100
pareto,500,0.95,0.00628553381285273,0.005,101
pareto,500,0.95,0.0058336830755727,0.005,102
pareto,500,0.95,0.005689282137285505,0.005,103
pareto,500,0.95,0.006809454833706284,0.005,104
pareto,500,0.95,0.0050322940763070385,0.005,105
pareto,500,0.95,0.006061051209998427,0.005,106
pareto,500,0.95,0.005570552940602981,0.005,107
pareto,500,0.95,0.006016405869373137,0.005,108
pareto,500,0.95,0.005746528641310779,0.005,109
pareto,500,0.95,0.006984471793894559,0.005,110
pareto,500,0.95,0.006762441400203366,0.005,111
pareto,500,0.95,0.006399640278857525,0.005,112
pareto,500,0.95,0.007049140520224123,0.005,113
pareto,500,0.95,0.005636722116131811,0.005,114
pareto,500,0.95,0.005619778601740966,0.005,115
pareto,500,0.95,0.006341854351749294,0.005,116
pareto,500,0.95,0.006711613819886272,0.005,117
pareto,500,0.95,0.006841390595824628,0.005,118
pareto,500,0.95,0.005807429190239995,0.005,119
pareto,500,0.95,0.006096512520255285,0.005,120
pareto,500,0.95,0.0051313780741943345,0.005,121
pareto,500,0.95,0.006102283898634703,0.005,122
pareto,500,0.95,0.00618046269057425,0.005,123
pareto,500,0.95,0.005722556696641884,0.005,124
pareto,500,0.95,0.005343968002953371,0.005,125
pareto,500,0.95,0.006101483520417691,0.005,126
pareto,500,0.95,0.005281824091125806,0.005,127
pareto,500,0.95,0.006251923891663485,0.005,128
pareto,500,0.95,0.006725564866258614,0.005,129
pareto,500,0.95,0.006387320262045186,0.005,130
pareto,500,0.95,0.005962117449852349,0.005,131
pareto,500,0.95,0.005140790635006776,0.005,132
pareto,500,0.95,0.006036430075673971,0.005,133
pareto,500,0.95,0.006146341526140601,0.005,134
pareto,500,0.95,0.005181113906040779,0.005,135
pareto,500,0.95,0.006632903699379041,0.005,136
pareto,500,0.95,0.007003741065554602,0.005,137
pareto,500,0.95,0.0064511264127751775,0.005,138
pareto,500,0.95,0.00623963985398815,0.005,139
pareto,500,0.95,0.006300684403184068,0.005,140
pareto,500,0.95,0.005694953757318769,0.005,141
pareto,500,0.95,0.005299373269821459,0.005,142
pareto,500,0.95,0.0060678825607259086,0.005,143
pareto,500,0.95,0.005381860564046761,0.005,144
pareto,500,0.95,0.005989180568845555,0.005,145
pareto,500,0.95,0.005824929525298575,0.005,146
pareto,500,0.95,0.006381585537796163,0.005,147
pareto,500,0.95,0.005921250942294823,0.005,148
pareto,500,0.95,0.005728829681975438,0.005,149
pareto,500,0.95,0.0070722332101577886,0.005,150
pareto,500,0.95,0.005432027650530791,0.005,151
pareto,500,0.95,0.005931684536546181,0.005,152
pareto,500,0.95,0.006945333076483879,0.005,153
pareto,500,0.95,0.0063104064135164175,0.005,154
pareto,500,0.95,0.005517834099028406,0.005,155
pareto,500,0.95,0.006146050264326484,0.005,156
pareto,500,0.95,0.005385860683152527,0.005,157
pareto,500,0.95,0.006220175934703681,0.005,158
pareto,500,0.95,0.006522346073133539,0.005,159
pareto,500,0.95,0.005409749652601052,0.005,160
pareto,500,0.95,0.006048951257433816,0.005,161
pareto,500,0.95,0.006285197265693965,0.005,162
pareto,500,0.95,0.006075878744684925,0.005,163
pareto,500,0.95,0.0055445217299109045,0.005,164
pareto,500,0.95,0.0057243673339280095,0.005,165
pareto,500,0.95,0.0070130748218784015,0.005,166
pareto,500,0.95,0.006892258410925365,0.005,167
pareto,500,0.95,0.005336685080376526,0.005,168
pareto,500,0.95,0.005473032828204255,0.005,169
pareto,500,0.95,0.005545939280393027,0.005,170
pareto,500,0.95,0.005551702236795226,0.005,171
pareto,500,0.95,0.00569997773470132,0.005,172
pareto,500,0.95,0.006097549932383265,0.005,173
pareto,500,0.95,0.006479827617647882,0.005,174
pareto,500,0.95,0.006011796594336133,0.005,175
pareto,500,0.95,0.007197596479655787,0.005,176
pareto,500,0.95,0.0058915304594518115,0.005,177
pareto,500,0.95,0.006627986037639444,0.005,178
pareto,500,0.95,0.006029200479898718,0.005,179
pareto,500,0.95,0.003936192036996799,0.005,180
pareto,500,0.95,0.005659615432574742,0.005,181
pareto,500,0.95,0.005471175553556518,0.005,182
pareto,500,0.95,0.00593790606921766,0.005,183
pareto,500,0.95,0.005964585262497828,0.005,184
pareto,500,0.95,0.005965109362400274,0.005,185
pareto,500,0.95,0.0055119514990875605,0.005,186
pareto,500,0.95,0.005617722710004853,0.005,187
pareto,500,0.95,0.00684981273619471,0.005,188
pareto,500,0.95,0.0064615324469586835,0.005,189
pareto,500,0.95,0.005623754070129371,0.005,190
pareto,500,0.95,0.005254297874084112,0.005,191
pareto,500,0.95,0.006414184534804485,0.005,192
pareto,500,0.95,0.005070969287548126,0.005,193
pareto,500,0.95,0.007199129062148123,0.005,194
pareto,500,0.95,0.005823016999669587,0.005,195
pareto,500,0.95,0.005833171248937464,0.005,196
pareto,500,0.95,0.006779492018480478,0.005,197
pareto,500,0.95,0.006287383359315349,0.005,198
pareto,500,0.95,0.006457458652608799,0.005,199
gamma,500,0.96,0.0065720899746858795,0.005,0
gamma,500,0.96,0.005949444084426317,0.005,1
gamma,500,0.96,0.006481120111386922,0.005,2
gamma,500,0.96,0.005825562996566358,0.005,3
gamma,500,0.96,0.005358170685715108,0.005,4
gamma,500,0.96,0.0065605185186695366,0.005,5
gamma,500,0.96,0.006358124811536607,0.005,6
gamma,500,0.96,0.005183372015040409,0.005,7
gamma,500,0.96,0.006077517520424799,0.005,8
gamma,500,0.96,0.0,0.005,9
gamma,500,0.96,0.004181334888856547,0.005,10
gamma,500,0.96,0.006013552209379449,0.005,11
gamma,500,0.96,0.005824871636131944,0.005,12
gamma,500,0.96,0.004238574613391531,0.005,13
gamma,500,0.96,0.005311822108286218,0.005,14
gamma,500,0.96,0.00616853636016681,0.005,15
gamma,500,0.96,0.00665132234770823,0.005,16
gamma,500,0.96,0.005930550831661846,0.005,17
gamma,500,0.96,0.007978327258412033,0.005,18
gamma,500,0.96,0.006286230239841419,0.005,19
gamma,500,0.96,0.006597588422928485,0.005,20
gamma,500,0.96,0.005221418374375056,0.005,21
gamma,500,0.96,0.006909701254619882,0.005,22
gamma,500,0.96,0.005534210308736178,0.005,23
gamma,500,0.96,0.005709056330559663,0.005,24
gamma,500,0.96,0.006930601139017879,0.005,25
gamma,500,0.96,0.0052640295994714785,0.005,26
gamma,500,0.96,0.005505417539876851,0.005,27
gamma,500,0.96,0.004718505370533659,0.005,28
gamma,500,0.96,0.006938894025578217,0.005,29
gamma,500,0.96,0.0066592742043220295,0.005,30
gamma,500,0.96,0.0055435038249618054,0.005,31
gamma,500,0.96,0.005398869247690801,0.005,32
gamma,500,0.96,0.005026981684710842,0.005,33
gamma,500,0.96,0.005561581786231563,0.005,34
gamma,500,0.96,0.00642805099676198,0.005,35
gamma,500,0.96,0.006467476077585859,0.005,36
gamma,500,0.96,0.0050868605551613,0.005,37
gamma,500,0.96,0.0056791949564638095,0.005,38
gamma,500,0.96,0.004282289822018583,0.005,39
gamma,500,0.96,0.005751726475425167,0.005,40
gamma,500,0.96,0.004443474353485205,0.005,41
gamma,500,0.96,0.005175004834112209,0.005,42
gamma,500,0.96,0.005031159044089513,0.005,43
gamma,500,0.96,0.008156816374159893,0.005,44
gamma,500,0.96,0.005624852852122556,0.005,45
gamma,500,0.96,0.005589101225860455,0.005,46
gamma,500,0.96,0.0066002490039585625,0.005,47
gamma,500,0.96,0.005822476890613566,0.005,48
gamma,500,0.96,0.0059441871854858455,0.005,49
gamma,500,0.96,0.005628951584315505,0.005,50
gamma,500,0.96,0.005858455024841225,0.005,51
gamma,500,0.96,0.0048236243593893545,0.005,52
gamma,500,0.96,0.005934494927586846,0.005,53
gamma,500,0.96,0.007253730403990808,0.005,54
gamma,500,0.96,0.006725657511406361,0.005,55
gamma,500,0.96,0.007188844341907824,0.005,56
gamma,500,0.96,0.005282712417668236,0.005,57
gamma,500,0.96,0.005604540749887985,0.005,58
gamma,500,0.96,0.006585401557407868,0.005,59
gamma,500,0.96,0.007253667219382712,0.005,60
gamma,500,0.96,0.006298618828187132,0.005,61
gamma,500,0.96,0.005786352805274792,0.005,62
gamma,500,0.96,0.00525448202845579,0.005,63
gamma,500,0.96,0.004264357671021581,0.005,64
gamma,500,0.96,0.005952261187215449,0.005,65
gamma,500,0.96,0.005662678039584823,0.005,66
gamma,500,0.96,0.006771947917894048,0.005,67
gamma,500,0.96,0.006186404276412802,0.005,68
gamma,500,0.96,0.005294476505501052,0.005,69
gamma,500,0.96,0.005521228622743442,0.005,70
gamma,500,0.96,0.005503886085293366,0.005,71
gamma,500,0.96,0.0062729033759984995,0.005,72
gamma,500,0.96,0.0053412163201330305,0.005,73
gamma,500,0.96,0.005151267147288726,0.005,74
gamma,500,0.96,0.006205956063645189,0.005,75
gamma,500,0.96,0.006761548751690167,0.005,76
gamma,500,0.96,0.005595635556487327,0.005,77
gamma,500,0.96,0.004727260869247459,0.005,78
gamma,500,0.96,0.006603417387623572,0.005,79
gamma,500,0.96,0.005936671523447405,0.005,80
gamma,500,0.96,0.0042100661874183605,0.005,81
gamma,500,0.96,0.0,0.005,82
gamma,500,0.96,0.004570515103743479,0.005,83
gamma,500,0.96,0.0053317144369536985,0.005,84
gamma,500,0.96,0.0057235814013673674,0.005,85
gamma,500,0.96,0.005831178558907317,0.005,86
gamma,500,0.96,0.005799719959458066,0.005,87
gamma,500,0.96,0.00567851961320229,0.005,88
gamma,500,0.96,0.005176885264325136,0.005,89
gamma,500,0.96,0.005893783152778384,0.005,90
gamma,500,0.96,0.0055690501453592774,0.005,91
gamma,500,0.96,0.006406132420489092,0.005,92
gamma,500,0.96,0.006379054774127873,0.005,93
gamma,500,0.96,0.005404912176758543,0.005,94
gamma,500,0.96,0.006963570076380536,0.005,95
gamma,500,0.96,0.005687571843423642,0.005,96
gamma,500,0.96,0.00754914406325219,0.005,97
gamma,500,0.96,0.006933977500537825,0.005,98
gamma,500,0.96,0.007121796542906593,0.005,99
gamma,500,0.96,0.004995826492238467,0.005,100
gamma,500,0.96,0.0060979854923798125,0.005,101
gamma,500,0.96,0.006994168100606526,0.005,102
gamma,500,0.96,0.005922775003374786,0.005,103
gamma,500,0.96,0.006301635016547669,0.005,104
gamma,500,0.96,0.00396870078810169,0.005,105
gamma,500,0.96,0.006444194037730178,0.005,106
gamma,500,0.96,0.005902670731875786,0.005,107
gamma,500,0.96,0.006062041845060308,0.005,108
gamma,500,0.96,0.007019922541183751,0.005,109
gamma,500,0.96,0.007642683845229607,0.005,110
gamma,500,0.96,0.006244675692608868,0.005,111
gamma,500,0.96,0.0065310774406261195,0.005,112
gamma,500,0.96,0.006566393932469288,0.005,113
gamma,500,0.96,0.005213342441507514,0.005,114
gamma,500,0.96,0.004920623598603641,0.005,115
gamma,500,0.96,0.006430493165367597,0.005,116
gamma,500,0.96,0.006520803493546982,0.005,117
gamma,500,0.96,0.006830013561931373,0.005,118
gamma,500,0.96,0.006428875172609782,0.005,119
gamma,500,0.96,0.0065802916037253426,0.005,120
gamma,500,0.96,0.0039049161004738047,0.005,121
gamma,500,0.96,0.006626657511105033,0.005,122
gamma,500,0.96,0.005936675722159836,0.005,123
gamma,500,0.96,0.005913615961517549,0.005,124
gamma,500,0.96,0.0047380116362995715,0.005,125
gamma,500,0.96,0.005113074310288679,0.005,126
gamma,500,0.96,0.006387083994821734,0.005,127
gamma,500,0.96,0.005791154972876065,0.005,128
gamma,500,0.96,0.006401081272310862,0.005,129
gamma,500,0.96,0.006231185541901481,0.005,130
gamma,500,0.96,0.0060655118121762325,0.005,131
gamma,500,0.96,0.0067347873288371345,0.005,132
gamma,500,0.96,0.005224097872241468,0.005,133
gamma,500,0.96,0.006134337144588201,0.005,134
gamma,500,0.96,0.0059007346148247375,0.005,135
gamma,500,0.96,0.0065438111839962974,0.005,136
gamma,500,0.96,0.006045058218198371,0.005,137
gamma,500,0.96,0.0057084455559088055,0.005,138
gamma,500,0.96,0.005731633288803749,0.005,139
gamma,500,0.96,0.006426813119767486,0.005,140
gamma,500,0.96,0.006427759429102799,0.005,141
gamma,500,0.96,0.005788272512518046,0.005,142
gamma,500,0.96,0.005966022956027809,0.005,143
gamma,500,0.96,0.007071461776033527,0.005,144
gamma,500,0.96,0.00539175287245969,0.005,145
gamma,500,0.96,0.00839768573307838,0.005,146
gamma,500,0.96,0.006428596162951569,0.005,147
gamma,500,0.96,0.005669516262665072,0.005,148
gamma,500,0.96,0.007176282029398322,0.005,149
gamma,500,0.96,0.006564470235794669,0.005,150
gamma,500,0.96,0.004895287259560251,0.005,151
gamma,500,0.96,0.006114369806361967,0.005,152
gamma,500,0.96,0.006423840790608139,0.005,153
gamma,500,0.96,0.005500937366629432,0.005,154
gamma,500,0.96,0.005427078802316019,0.005,155
gamma,500,0.96,0.005204905156049025,0.005,156
gamma,500,0.96,0.005683087416203782,0.005,157
gamma,500,0.96,0.007054274243517537,0.005,158
gamma,500,0.96,0.0062182151726172825,0.005,159
gamma,500,0.96,0.005923965649421334,0.005,160
gamma,500,0.96,0.006690890960933302,0.005,161
gamma,500,0.96,0.006416099468644709,0.005,162
gamma,500,0.96,0.006881162085819576,0.005,163
gamma,500,0.96,0.006298991349851547,0.005,164
gamma,500,0.96,0.006189237919214582,0.005,165
gamma,500,0.96,0.004547032933157901,0.005,166
gamma,500,0.96,0.006109234429986034,0.005,167
gamma,500,0.96,0.007153205892449311,0.005,168
gamma,500,0.96,0.004811367423564185,0.005,169
gamma,500,0.96,0.004814451626385486,0.005,170
gamma,500,0.96,0.0052155945803666155,0.005,171
gamma,500,0.96,0.004898833569593326,0.005,172
gamma,500,0.96,0.005860505853419177,0.005,173
gamma,500,0.96,0.006169407652951497,0.005,174
gamma,500,0.96,0.005951661853762316,0.005,175
gamma,500,0.96,0.004998865405303315,0.005,176
gamma,500,0.96,0.00470681600892008,0.005,177
gamma,500,0.96,0.004777826457931569,0.005,178
gamma,500,0.96,0.006711406376093059,0.005,179
gamma,500,0.96,0.006718229011613567,0.005,180
gamma,500,0.96,0.005620078701693761,0.005,181
gamma,500,0.96,0.006110617571321459,0.005,182
gamma,500,0.96,0.005715942955720522,0.005,183
gamma,500,0.96,0.006282857383731747,0.005,184
gamma,500,0.96,0.006125141711746524,0.005,185
gamma,500,0.96,0.005385829375299575,0.005,186
gamma,500,0.96,0.0058046256315578346,0.005,187
gamma,500,0.96,0.007379122662516745,0.005,188
gamma,500,0.96,0.00552855734068615,0.005,189
gamma,500,0.96,0.004945525500015392,0.005,190
gamma,500,0.96,0.0,0.005,191
gamma,500,0.96,0.00536833253941847,0.005,192
gamma,500,0.96,0.005530629145214352,0.005,193
gamma,500,0.96,0.00775496914911508,0.005,194
gamma,500,0.96,0.005552235040833254,0.005,195
gamma,500,0.96,0.005882277988953957,0.005,196
gamma,500,0.96,0.007342375200217705,0.005,197
gamma,500,0.96,0.005339570381892665,0.005,198
gamma,500,0.96,0.005018726446629363,0.005,199
lognorm,500,0.96,0.007881796615609648,0.005,0
lognorm,500,0.96,0.005651760423012366,0.005,1
lognorm,500,0.96,0.007075304767269298,0.005,2
lognorm,500,0.96,0.006219844285965231,0.005,3
lognorm,500,0.96,0.007328981039816449,0.005,4
lognorm,500,0.96,0.006751405796501796,0.005,5
lognorm,500,0.96,0.006590053280664032,0.005,6
lognorm,500,0.96,0.006323401653727298,0.005,7
lognorm,500,0.96,0.005324370610747893,0.005,8
lognorm,500,0.96,0.0051326588694959,0.005,9
lognorm,500,0.96,0.006956932656395614,0.005,10
